longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-122.01,38.26,12.0,4132.0,710.0,2087.0,633.0,4.5987,INLAND,163477.0
-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,<1H OCEAN,278047.01
-117.92,33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,<1H OCEAN,276473.0
-122.64,38.01,36.0,1336.0,258.0,678.0,249.0,5.5789,NEAR OCEAN,342586.04
-119.97,36.44,18.0,1128.0,237.0,772.0,220.0,2.1771,INLAND,65078.99
-117.95,33.79,34.0,2912.0,520.0,1625.0,501.0,4.4667,<1H OCEAN,204419.0
-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,<1H OCEAN,339889.0
-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,INLAND,66503.0
-118.96,37.64,11.0,3934.0,697.0,901.0,345.0,4.2381,INLAND,131849.0
-121.64,39.11,18.0,3212.0,542.0,1817.0,508.0,3.3793,INLAND,108474.0
-117.12,32.76,28.0,2160.0,608.0,1339.0,571.0,1.9152,NEAR OCEAN,124949.0
-116.92,32.86,11.0,2204.0,518.0,1472.0,497.0,2.3693,<1H OCEAN,126591.0
-118.83,34.33,6.0,6679.0,1164.0,3196.0,1157.0,5.4493,<1H OCEAN,274407.04
-122.39,37.78,3.0,3464.0,1179.0,1441.0,919.0,4.7105,NEAR BAY,258002.11
-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,NEAR OCEAN,383799.1
-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,NEAR OCEAN,270476.01
-117.98,33.7,17.0,1997.0,340.0,952.0,341.0,4.4148,<1H OCEAN,219901.0
-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,NEAR BAY,157001.0
-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,INLAND,123899.0
-122.5,37.92,32.0,2639.0,415.0,1013.0,408.0,6.1632,NEAR BAY,387941.11
-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381,INLAND,112060.0
-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,<1H OCEAN,208798.0
-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,INLAND,142835.0
-119.23,35.77,26.0,2636.0,468.0,1416.0,485.0,4.1917,INLAND,93466.0
-118.32,34.19,37.0,1519.0,331.0,613.0,315.0,3.0179,<1H OCEAN,235392.01
-118.52,34.22,35.0,1275.0,222.0,959.0,226.0,5.0282,<1H OCEAN,211496.0
-118.3,34.1,25.0,3926.0,1715.0,4865.0,1612.0,1.6112,<1H OCEAN,190299.01
-121.25,36.32,12.0,4776.0,1082.0,4601.0,1066.0,2.9184,<1H OCEAN,145162.0
-118.15,33.94,36.0,1948.0,341.0,992.0,363.0,4.2594,<1H OCEAN,236353.0
-117.43,34.01,34.0,2101.0,426.0,1150.0,377.0,3.0909,INLAND,110359.0
-122.56,37.9,48.0,1550.0,253.0,641.0,276.0,8.634,NEAR BAY,465649.49
-120.84,37.51,20.0,1901.0,313.0,1258.0,320.0,3.8958,INLAND,143815.0
-118.28,34.06,52.0,936.0,454.0,990.0,354.0,1.1122,<1H OCEAN,241208.02
-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,NEAR OCEAN,285909.0
-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,<1H OCEAN,320716.03
-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,NEAR BAY,218639.0
-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,<1H OCEAN,196279.0
-118.47,34.15,43.0,804.0,117.0,267.0,110.0,8.2269,<1H OCEAN,479685.78
-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,<1H OCEAN,495580.94
-117.08,32.76,27.0,1221.0,254.0,606.0,259.0,3.0833,NEAR OCEAN,193634.0
-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,<1H OCEAN,300421.05
-118.2,34.04,18.0,796.0,227.0,547.0,218.0,1.0333,<1H OCEAN,167970.01
-122.04,37.88,32.0,3250.0,550.0,1230.0,557.0,4.6424,NEAR BAY,293361.02
-117.76,33.83,15.0,3086.0,457.0,1262.0,436.0,6.4415,<1H OCEAN,295804.0
-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,INLAND,107539.0
-122.22,37.84,50.0,2935.0,473.0,1031.0,479.0,7.5,NEAR BAY,353795.03
-115.37,32.82,30.0,1602.0,322.0,1130.0,335.0,3.5735,INLAND,87329.0
-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,INLAND,344482.01
-116.76,34.23,10.0,4374.0,989.0,1020.0,376.0,2.6071,INLAND,101705.0
-122.12,37.42,36.0,2607.0,551.0,1165.0,523.0,5.1524,NEAR BAY,350780.13
-117.23,32.78,35.0,1649.0,355.0,746.0,360.0,4.6293,NEAR OCEAN,261554.01
-118.44,34.19,19.0,3487.0,959.0,2278.0,835.0,2.6709,<1H OCEAN,209375.0
-120.9,37.64,26.0,1762.0,418.0,855.0,308.0,1.6767,INLAND,88974.0
-117.27,34.05,34.0,1703.0,395.0,849.0,359.0,3.1607,INLAND,110667.0
-120.85,37.06,31.0,2609.0,645.0,1796.0,629.0,1.5479,INLAND,77637.0
-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,NEAR OCEAN,157070.0
-121.6,39.15,19.0,1396.0,336.0,940.0,309.0,1.5208,INLAND,92352.0
-117.32,34.55,18.0,279.0,59.0,188.0,60.0,0.8246,INLAND,94176.98
-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,INLAND,100403.0
-118.45,34.23,15.0,5738.0,1767.0,4620.0,1581.0,2.3584,<1H OCEAN,178825.0
-118.08,34.12,27.0,1685.0,341.0,757.0,317.0,4.2434,<1H OCEAN,256762.01
-117.96,33.94,31.0,2397.0,518.0,1407.0,476.0,2.6641,<1H OCEAN,178612.0
-118.14,34.06,27.0,5257.0,1082.0,3496.0,1036.0,3.3906,<1H OCEAN,244567.0
-118.88,34.17,15.0,4260.0,,1701.0,669.0,5.1033,<1H OCEAN,269875.03
-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,INLAND,104096.0
-117.88,33.85,26.0,3924.0,781.0,2332.0,725.0,3.7772,<1H OCEAN,207881.0
-121.3,38.03,13.0,1014.0,200.0,712.0,197.0,3.1471,INLAND,117534.0
-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,<1H OCEAN,189393.0
-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,NEAR OCEAN,319177.02
-124.18,40.78,33.0,1076.0,222.0,656.0,236.0,2.5096,NEAR OCEAN,75931.0
-118.1,33.91,35.0,1592.0,335.0,1238.0,320.0,4.9732,<1H OCEAN,189346.0
-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,NEAR BAY,357039.07
-121.68,39.15,14.0,2774.0,451.0,1292.0,428.0,4.3833,INLAND,136398.0
-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023,NEAR OCEAN,86234.0
-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278,<1H OCEAN,146190.0
-117.86,33.62,17.0,2975.0,371.0,1247.0,398.0,10.1989,<1H OCEAN,468923.57
-117.13,32.79,35.0,1362.0,243.0,698.0,255.0,3.6458,NEAR OCEAN,164057.0
-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,<1H OCEAN,142786.0
-120.57,38.2,13.0,4110.0,847.0,1796.0,706.0,2.6417,INLAND,125269.0
-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,<1H OCEAN,159757.0
-117.74,33.46,9.0,6564.0,1316.0,1720.0,904.0,4.89,<1H OCEAN,270630.06
-117.18,34.54,5.0,3772.0,619.0,2097.0,635.0,3.8194,INLAND,131404.0
-118.42,34.18,40.0,1013.0,150.0,449.0,166.0,5.7143,<1H OCEAN,364173.07
-119.69,34.38,39.0,1383.0,459.0,677.0,362.0,2.25,NEAR OCEAN,278322.05
-117.27,33.03,19.0,2899.0,499.0,1356.0,512.0,4.87,NEAR OCEAN,285683.02
-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016,<1H OCEAN,158988.0
-118.66,34.02,23.0,8798.0,1465.0,2750.0,1208.0,8.7364,NEAR OCEAN,480468.72
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,NEAR BAY,141893.0
-120.85,37.49,39.0,2840.0,733.0,2606.0,737.0,1.9429,INLAND,74223.0
-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,2.9,<1H OCEAN,227495.0
-122.7,38.43,28.0,1585.0,412.0,1362.0,424.0,1.6685,<1H OCEAN,147626.0
-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,<1H OCEAN,438691.24
-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5,<1H OCEAN,365405.17
-118.32,34.04,39.0,2965.0,812.0,2638.0,794.0,2.532,<1H OCEAN,192893.01
-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,INLAND,59572.0
-117.92,33.7,15.0,3201.0,,1510.0,622.0,4.2708,<1H OCEAN,197445.0
-121.59,39.39,22.0,2515.0,482.0,1284.0,462.0,2.1776,INLAND,68202.0
-117.94,34.02,27.0,5026.0,955.0,3899.0,930.0,3.871,<1H OCEAN,180697.0
-120.45,34.94,26.0,1058.0,232.0,891.0,243.0,3.6422,<1H OCEAN,178556.0
-117.12,32.76,23.0,2681.0,717.0,1279.0,648.0,2.1597,NEAR OCEAN,129886.0
-117.34,34.0,27.0,321.0,64.0,214.0,67.0,3.175,INLAND,120875.0
-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,INLAND,243303.0
-118.19,33.82,19.0,2953.0,895.0,1914.0,855.0,3.5521,NEAR OCEAN,227676.01
-117.38,34.06,17.0,3139.0,569.0,1612.0,516.0,3.3571,INLAND,115784.0
-121.27,37.97,39.0,1023.0,243.0,550.0,224.0,1.1141,INLAND,72235.0
-122.18,39.75,30.0,4157.0,834.0,1885.0,774.0,1.6948,INLAND,64809.0
-118.49,34.03,32.0,3851.0,900.0,1456.0,836.0,4.5208,<1H OCEAN,453743.32
-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.618,<1H OCEAN,326004.0
-122.92,39.05,38.0,3131.0,624.0,1591.0,568.0,2.5457,INLAND,119280.0
-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,INLAND,134311.0
-121.2,37.79,36.0,866.0,160.0,502.0,149.0,2.4798,INLAND,103842.0
-117.3,34.11,42.0,525.0,111.0,444.0,120.0,2.6771,INLAND,79746.0
-118.38,33.86,24.0,3124.0,560.0,1312.0,542.0,6.3021,<1H OCEAN,334997.05
-117.01,33.75,15.0,2873.0,903.0,1094.0,659.0,1.8015,INLAND,105762.0
-118.04,33.99,47.0,2530.0,565.0,1262.0,509.0,3.6475,<1H OCEAN,205355.0
-121.25,38.69,24.0,1014.0,185.0,606.0,194.0,4.1607,INLAND,153495.0
-122.09,37.65,35.0,1130.0,192.0,543.0,184.0,4.3897,NEAR BAY,196513.0
-121.26,37.96,43.0,940.0,208.0,690.0,181.0,2.3056,INLAND,83934.0
-117.35,33.97,27.0,3960.0,886.0,2807.0,838.0,3.024,INLAND,107951.0
-118.2,33.91,36.0,2283.0,499.0,1836.0,462.0,2.8793,<1H OCEAN,132616.0
-118.46,34.02,46.0,2571.0,502.0,1225.0,501.0,6.0436,<1H OCEAN,423277.26
-118.32,33.94,37.0,1487.0,296.0,863.0,291.0,3.1563,<1H OCEAN,148079.0
-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,<1H OCEAN,170666.0
-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2.5111,INLAND,69623.0
-122.24,38.14,15.0,8479.0,1759.0,5008.0,1646.0,3.724,NEAR BAY,162647.0
-119.05,36.07,21.0,2472.0,523.0,1238.0,504.0,1.7756,INLAND,65369.0
-120.82,37.49,25.0,1611.0,285.0,882.0,261.0,3.5547,INLAND,137839.0
-121.96,37.06,16.0,1321.0,224.0,650.0,206.0,6.3258,NEAR OCEAN,324506.06
-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,NEAR BAY,466989.71
-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,<1H OCEAN,229073.0
-122.03,38.25,13.0,3334.0,541.0,1923.0,538.0,4.0905,INLAND,148028.0
-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,3.6818,<1H OCEAN,261601.0
-118.0,33.73,26.0,2236.0,280.0,809.0,282.0,6.7395,<1H OCEAN,317672.02
-118.32,33.89,44.0,1300.0,252.0,695.0,249.0,5.1669,<1H OCEAN,239642.01
-122.05,37.95,22.0,5175.0,1213.0,2804.0,1091.0,2.85,NEAR BAY,185946.0
-118.23,34.16,31.0,3105.0,582.0,1359.0,547.0,5.1718,<1H OCEAN,294327.09
-121.46,38.61,43.0,705.0,178.0,464.0,159.0,2.4205,INLAND,117180.0
-117.14,32.71,52.0,800.0,313.0,1337.0,282.0,1.5594,NEAR OCEAN,89511.0
-122.46,37.71,47.0,1527.0,283.0,1102.0,282.0,4.0,NEAR OCEAN,239089.0
-121.49,38.53,40.0,2966.0,536.0,1225.0,505.0,3.125,INLAND,108025.0
-118.49,34.22,30.0,1756.0,314.0,899.0,288.0,5.0325,<1H OCEAN,228695.0
-122.03,37.69,20.0,200.0,25.0,83.0,31.0,6.5,NEAR BAY,305366.01
-117.62,33.77,43.0,1911.0,439.0,930.0,433.0,4.6369,<1H OCEAN,228426.04
-118.07,34.12,30.0,2201.0,559.0,1194.0,531.0,4.1136,INLAND,262378.0
-118.1,33.96,36.0,2013.0,435.0,1476.0,475.0,3.9549,<1H OCEAN,171027.0
-118.36,34.03,43.0,1690.0,379.0,1017.0,359.0,2.1078,<1H OCEAN,146392.0
-117.27,34.17,16.0,30.0,3.0,49.0,8.0,4.625,INLAND,190987.04
-121.62,36.63,52.0,1437.0,298.0,836.0,257.0,3.6286,<1H OCEAN,236862.01
-118.53,34.26,18.0,3674.0,,1590.0,550.0,8.176,<1H OCEAN,402361.1
-118.52,34.04,47.0,1985.0,315.0,819.0,340.0,6.5147,<1H OCEAN,454458.56
-122.4,37.73,42.0,1413.0,406.0,1027.0,362.0,2.3625,NEAR BAY,216238.02
-117.84,33.66,5.0,1688.0,430.0,857.0,402.0,3.7857,<1H OCEAN,249875.07
-122.0,37.96,28.0,4071.0,713.0,2033.0,647.0,4.5833,INLAND,178849.0
-118.29,33.96,36.0,1717.0,417.0,902.0,368.0,1.4868,<1H OCEAN,106176.0
-121.53,39.53,35.0,1806.0,293.0,683.0,295.0,4.5156,INLAND,146574.0
-121.99,37.34,27.0,3353.0,653.0,1571.0,621.0,5.273,<1H OCEAN,316379.0
-122.23,40.2,17.0,762.0,138.0,322.0,139.0,4.2917,INLAND,152994.0
-117.25,32.73,37.0,2224.0,331.0,821.0,341.0,6.3331,NEAR OCEAN,414311.18
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,NEAR OCEAN,390079.27
-122.0,37.28,35.0,3133.0,541.0,1449.0,555.0,5.7295,<1H OCEAN,325903.0
-118.19,33.79,29.0,3497.0,1096.0,2994.0,919.0,1.8109,NEAR OCEAN,142593.0
-118.26,33.94,45.0,1080.0,218.0,850.0,237.0,2.25,<1H OCEAN,109092.0
-117.64,33.88,13.0,8010.0,1366.0,3920.0,1309.0,5.536,<1H OCEAN,239354.0
-122.41,37.61,43.0,1934.0,303.0,847.0,300.0,4.7381,NEAR OCEAN,321445.01
-117.87,33.87,7.0,2663.0,642.0,1367.0,677.0,4.6563,<1H OCEAN,189073.0
-116.47,33.84,3.0,9169.0,1512.0,3838.0,1270.0,4.3111,INLAND,172985.02
-118.47,34.19,41.0,1104.0,196.0,495.0,196.0,5.0929,<1H OCEAN,288472.03
-119.84,34.44,28.0,977.0,162.0,537.0,159.0,4.2404,NEAR OCEAN,292718.0
-120.44,34.65,30.0,2265.0,512.0,1402.0,471.0,1.975,NEAR OCEAN,142028.0
-118.1,33.9,37.0,796.0,175.0,740.0,183.0,3.6,<1H OCEAN,167450.0
-118.25,33.93,42.0,763.0,191.0,754.0,174.0,2.0486,<1H OCEAN,97417.0
-117.07,32.63,37.0,2372.0,444.0,1056.0,419.0,3.7583,NEAR OCEAN,149655.0
-122.33,38.33,15.0,3193.0,468.0,1303.0,426.0,5.3017,NEAR BAY,230930.0
-118.37,34.04,43.0,1465.0,278.0,727.0,290.0,4.0781,<1H OCEAN,263834.07
-121.88,37.39,13.0,3334.0,565.0,2240.0,561.0,7.105,<1H OCEAN,336680.02
-121.22,37.72,34.0,2123.0,387.0,1310.0,368.0,2.6368,INLAND,90311.0
-121.29,36.9,17.0,3610.0,593.0,1734.0,559.0,5.8324,INLAND,239155.0
-122.96,38.42,50.0,2530.0,524.0,940.0,361.0,2.9375,<1H OCEAN,165826.01
-121.84,37.32,14.0,5762.0,1538.0,3979.0,1389.0,3.6953,<1H OCEAN,222606.0
-119.56,36.09,14.0,1267.0,290.0,1077.0,279.0,1.85,INLAND,56456.0
-117.13,32.91,16.0,2715.0,581.0,1619.0,584.0,4.0,<1H OCEAN,162764.0
-118.99,35.4,43.0,2225.0,392.0,890.0,374.0,4.0208,INLAND,103440.0
-118.04,33.83,20.0,1488.0,312.0,972.0,283.0,4.055,<1H OCEAN,209064.0
-121.95,36.61,31.0,1736.0,250.0,497.0,170.0,6.3835,NEAR OCEAN,398301.17
-122.29,37.48,15.0,5480.0,892.0,2009.0,831.0,7.4678,NEAR OCEAN,434501.35
-122.3,37.52,38.0,2769.0,387.0,994.0,395.0,5.5902,NEAR OCEAN,375036.02
-122.34,37.93,30.0,2515.0,481.0,1327.0,428.0,2.1287,NEAR BAY,111909.0
-117.33,34.03,18.0,2342.0,402.0,1264.0,382.0,4.7986,INLAND,145732.0
-122.5,37.76,52.0,2018.0,422.0,1142.0,463.0,3.7083,NEAR OCEAN,301721.0
-121.03,37.69,5.0,4034.0,771.0,1967.0,742.0,3.8065,INLAND,152598.0
-118.28,33.74,16.0,855.0,271.0,486.0,250.0,0.7591,NEAR OCEAN,198903.0
-118.1,33.82,36.0,1930.0,354.0,915.0,328.0,5.2713,<1H OCEAN,244287.0
-121.37,38.01,15.0,2430.0,315.0,1016.0,314.0,10.0088,INLAND,405624.3
-118.2,34.2,44.0,2890.0,438.0,1219.0,429.0,6.987,<1H OCEAN,434710.33
-121.84,36.61,26.0,2902.0,761.0,2258.0,719.0,2.5663,<1H OCEAN,165972.0
-119.52,34.4,20.0,1834.0,477.0,1305.0,417.0,3.2125,NEAR OCEAN,268293.02
-117.98,34.0,22.0,3632.0,538.0,1968.0,566.0,6.019,<1H OCEAN,263741.02
-118.42,37.36,18.0,2281.0,520.0,1425.0,465.0,1.7388,INLAND,105685.0
-115.54,32.98,27.0,1513.0,395.0,1121.0,381.0,1.9464,INLAND,65194.0
-122.36,37.95,40.0,408.0,102.0,302.0,81.0,1.8333,NEAR BAY,95291.0
-117.29,32.92,25.0,2355.0,381.0,823.0,358.0,6.8322,NEAR OCEAN,370136.21
-116.25,33.75,33.0,278.0,91.0,375.0,81.0,2.025,INLAND,68207.0
-117.34,33.98,10.0,17286.0,4952.0,9851.0,4616.0,1.7579,INLAND,105302.0
-119.78,36.27,29.0,1871.0,315.0,1066.0,309.0,4.5714,INLAND,127502.0
-120.1,39.33,9.0,2738.0,510.0,1193.0,412.0,4.3958,INLAND,158308.0
-122.04,37.96,16.0,2913.0,723.0,1705.0,693.0,2.9097,NEAR BAY,161569.0
-117.91,33.65,19.0,1589.0,421.0,1118.0,394.0,4.1029,<1H OCEAN,228049.01
-118.99,34.23,9.0,10618.0,1617.0,4830.0,1606.0,6.6246,<1H OCEAN,341821.1
-119.27,34.29,32.0,2274.0,406.0,982.0,393.0,5.3254,NEAR OCEAN,312755.02
-118.32,34.03,50.0,1845.0,349.0,1109.0,335.0,2.8971,<1H OCEAN,149931.0
-117.2,33.2,16.0,4409.0,629.0,1875.0,609.0,5.543,<1H OCEAN,292141.04
-117.81,33.71,16.0,2666.0,387.0,1227.0,347.0,7.3769,<1H OCEAN,320583.0
-118.31,33.98,52.0,1837.0,426.0,1062.0,343.0,2.0,<1H OCEAN,113651.0
-122.3,37.88,46.0,1647.0,376.0,854.0,355.0,2.9,NEAR BAY,207401.0
-118.65,34.18,26.0,4607.0,656.0,1769.0,643.0,7.4918,<1H OCEAN,372749.03
-118.39,34.01,25.0,1101.0,285.0,543.0,294.0,2.3571,<1H OCEAN,219058.01
-117.94,33.65,20.0,5476.0,1073.0,2327.0,963.0,5.6637,<1H OCEAN,319671.05
-122.28,37.5,33.0,6499.0,998.0,2694.0,957.0,7.4787,NEAR OCEAN,447824.13
-121.96,37.81,12.0,6488.0,778.0,2404.0,765.0,8.3188,<1H OCEAN,406585.03
-122.43,37.8,52.0,2802.0,622.0,954.0,572.0,4.5399,NEAR BAY,491933.85
-119.77,36.79,34.0,2679.0,460.0,1141.0,470.0,3.2642,INLAND,87133.0
-122.41,40.58,35.0,2072.0,385.0,1029.0,375.0,2.8512,INLAND,91941.0
-118.14,34.03,44.0,2003.0,390.0,1291.0,392.0,4.0625,<1H OCEAN,204271.0
-119.45,36.35,22.0,1824.0,333.0,1076.0,282.0,2.3365,INLAND,75227.0
-118.46,34.0,36.0,1392.0,260.0,679.0,247.0,4.7344,<1H OCEAN,396489.22
-122.24,40.45,27.0,1804.0,321.0,782.0,300.0,3.5978,INLAND,89136.0
-117.25,32.78,21.0,1479.0,484.0,658.0,384.0,2.45,NEAR OCEAN,216987.01
-121.29,38.14,34.0,1500.0,337.0,674.0,282.0,2.515,INLAND,110288.0
-118.84,34.16,18.0,6075.0,1056.0,2571.0,1018.0,5.22,<1H OCEAN,346370.23
-120.47,37.29,16.0,749.0,222.0,1277.0,224.0,1.2054,INLAND,70642.0
-122.8,38.37,26.0,1634.0,315.0,909.0,317.0,4.1731,<1H OCEAN,244626.01
-117.08,32.62,28.0,2468.0,506.0,1353.0,522.0,3.0771,NEAR OCEAN,140722.0
-119.71,34.41,18.0,1225.0,317.0,694.0,306.0,3.6823,NEAR OCEAN,257990.03
-117.96,34.04,35.0,1141.0,212.0,924.0,212.0,3.1591,<1H OCEAN,158843.0
-122.06,37.99,16.0,2445.0,469.0,721.0,474.0,2.8043,NEAR BAY,167920.0
-121.25,38.14,16.0,1174.0,242.0,464.0,261.0,2.3,INLAND,116415.0
-121.26,37.88,42.0,465.0,93.0,256.0,93.0,3.1719,INLAND,159525.0
-122.28,40.5,21.0,2405.0,476.0,1197.0,412.0,2.6488,INLAND,96055.0
-117.98,33.84,31.0,1252.0,225.0,714.0,226.0,4.6042,<1H OCEAN,196670.0
-122.09,37.37,34.0,2165.0,355.0,776.0,339.0,5.2971,NEAR BAY,338666.09
-118.08,33.93,34.0,1558.0,375.0,1179.0,337.0,3.2188,<1H OCEAN,161985.0
-121.84,37.25,25.0,5939.0,989.0,3275.0,954.0,5.6488,<1H OCEAN,277155.01
-115.56,32.78,29.0,1568.0,283.0,848.0,245.0,3.1597,INLAND,76005.0
-117.37,33.7,8.0,4345.0,865.0,2425.0,785.0,3.2481,<1H OCEAN,141399.0
-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7.9248,NEAR OCEAN,435932.22
-118.58,34.2,37.0,1389.0,252.0,826.0,249.0,5.015,<1H OCEAN,262215.05
-119.22,34.26,16.0,2596.0,625.0,1403.0,562.0,3.4018,NEAR OCEAN,205497.0
-122.09,37.39,34.0,1508.0,483.0,774.0,443.0,2.7279,NEAR BAY,205711.0
-118.37,34.05,48.0,1266.0,234.0,539.0,222.0,4.005,<1H OCEAN,371167.06
-119.24,36.33,9.0,3289.0,621.0,1866.0,631.0,3.1599,INLAND,88389.0
-117.68,34.15,4.0,4082.0,578.0,1996.0,580.0,6.7813,INLAND,269708.0
-117.78,34.11,23.0,7079.0,1381.0,3205.0,1327.0,3.0735,INLAND,170531.0
-119.65,36.34,46.0,1730.0,337.0,752.0,323.0,1.8529,INLAND,60737.0
-118.15,34.07,40.0,1072.0,204.0,940.0,200.0,3.125,<1H OCEAN,185021.0
-121.75,36.91,52.0,1211.0,447.0,1102.0,392.0,1.6875,<1H OCEAN,157085.0
-121.65,36.77,15.0,2191.0,358.0,1150.0,330.0,4.7969,<1H OCEAN,238511.0
-117.75,33.61,17.0,2499.0,566.0,781.0,522.0,3.1779,<1H OCEAN,178333.03
-117.41,33.94,22.0,4179.0,1081.0,2096.0,1013.0,2.4435,INLAND,111677.0
-117.88,33.85,25.0,1234.0,351.0,507.0,285.0,2.3173,<1H OCEAN,188120.0
-117.09,32.91,9.0,2012.0,316.0,802.0,289.0,6.5706,<1H OCEAN,276865.01
-119.18,35.5,36.0,1253.0,259.0,932.0,249.0,2.1635,INLAND,60659.0
-118.08,34.1,36.0,2679.0,548.0,1605.0,533.0,3.5313,<1H OCEAN,220340.0
-118.15,34.2,37.0,1997.0,361.0,1037.0,363.0,3.7932,INLAND,248277.0
-122.49,37.78,46.0,3304.0,792.0,1783.0,777.0,3.6148,NEAR BAY,342344.03
-119.79,36.32,19.0,3252.0,614.0,1971.0,607.0,3.0667,INLAND,84901.0
-117.66,34.09,23.0,1426.0,313.0,954.0,319.0,3.0357,INLAND,126853.0
-122.29,37.81,50.0,760.0,190.0,377.0,122.0,0.9011,NEAR BAY,97430.0
-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447,<1H OCEAN,153754.0
-118.37,34.03,43.0,1350.0,287.0,811.0,307.0,3.3636,<1H OCEAN,232444.01
-117.96,33.83,29.0,1194.0,176.0,474.0,170.0,6.1001,<1H OCEAN,269895.07
-119.2,34.27,8.0,4942.0,1173.0,3012.0,1033.0,3.445,NEAR OCEAN,208145.0
-118.27,33.98,39.0,2062.0,588.0,1933.0,570.0,1.3801,<1H OCEAN,98456.0
-119.17,34.26,10.0,3654.0,541.0,1638.0,551.0,6.1885,NEAR OCEAN,342295.11
-118.5,34.52,3.0,6577.0,1056.0,3032.0,1004.0,5.9263,INLAND,230192.0
-122.27,40.46,14.0,2633.0,530.0,1324.0,513.0,2.2768,INLAND,85262.0
-117.89,33.71,24.0,4365.0,804.0,2663.0,753.0,4.5814,<1H OCEAN,202354.0
-121.82,37.37,42.0,2913.0,577.0,1873.0,580.0,3.7214,<1H OCEAN,184493.0
-117.71,33.54,15.0,2460.0,368.0,962.0,320.0,7.3878,<1H OCEAN,325555.0
-122.48,38.54,37.0,1898.0,359.0,973.0,340.0,4.2096,INLAND,238472.0
-117.94,34.09,21.0,2707.0,675.0,1742.0,626.0,2.1062,<1H OCEAN,169300.0
-117.15,32.74,26.0,3149.0,832.0,1320.0,808.0,3.0259,NEAR OCEAN,207855.0
-118.25,34.02,32.0,1375.0,448.0,1698.0,432.0,1.6302,<1H OCEAN,116567.0
-117.38,34.11,36.0,1497.0,264.0,894.0,275.0,3.3066,INLAND,104468.0
-117.38,34.13,23.0,1326.0,300.0,722.0,263.0,2.1856,INLAND,96135.0
-121.8,38.68,11.0,3851.0,892.0,1847.0,747.0,3.4331,INLAND,133409.0
-122.06,37.34,20.0,3435.0,593.0,1293.0,553.0,6.7578,<1H OCEAN,360764.09
-117.43,33.93,36.0,2386.0,396.0,1176.0,374.0,4.5122,INLAND,141772.0
-117.06,33.13,12.0,8742.0,2114.0,4854.0,1957.0,2.8015,<1H OCEAN,145998.0
-118.52,34.32,18.0,7498.0,976.0,3189.0,955.0,8.1248,<1H OCEAN,395657.07
